card_id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
5167,1069,Visa,Debit,4439832703761219,2020-08-01,424,YES,2,2292,2009-10-01,2015,No
3922,1069,Amex,Credit,304372446656131,2021-03-01,495,YES,1,8800,2010-07-01,2010,No
5453,180,Mastercard,Credit,5881384408371205,2023-03-01,312,NO,2,7600,2006-11-01,2009,No
2888,180,Visa,Credit,4966727954053977,2021-11-01,756,YES,2,6200,2005-05-01,2018,No
3208,996,Mastercard,Credit,5784959743819578,2023-07-01,348,YES,1,12900,1999-06-01,2011,No
4661,996,Mastercard,Debit,5617375085275816,2022-06-01,228,YES,2,18820,2008-09-01,2015,No
3277,996,Visa,Debit,4813292561037475,2005-07-01,979,YES,2,16167,2004-06-01,2009,No
1107,996,Mastercard,Credit,5659042637826477,2023-06-01,857,YES,2,4200,2007-02-01,2011,No
3310,996,Mastercard,Debit,5691123059106648,2024-08-01,190,YES,2,18861,2006-06-01,2011,No
1279,996,Visa,Debit,4803335286454198,2020-02-01,568,NO,1,27231,2011-02-01,2011,No
1778,1866,Visa,Debit,4274334344737347,2024-12-01,174,YES,1,24390,2020-02-01,2020,No
1478,1866,Mastercard,Debit,5073514573038606,2023-02-01,802,YES,1,3106,2020-02-01,2020,No
2108,1981,Mastercard,Debit,5550999995379539,2020-07-01,980,YES,2,13595,2006-03-01,2010,No
5143,1981,Discover,Credit,6616646974839947,2009-11-01,72,NO,2,12300,2009-10-01,2009,No
4151,1981,Mastercard,Credit,5384097503885721,2019-02-01,704,YES,2,12300,2005-08-01,2009,No
3606,1981,Mastercard,Debit,5082019741631139,2021-04-01,459,YES,1,20743,2016-06-01,2016,No
3248,1981,Mastercard,Debit,5843429452249829,2021-08-01,570,YES,2,17706,2003-06-01,2010,No
2996,1981,Mastercard,Debit,5898198294277172,2022-08-01,332,YES,2,20962,2009-05-01,2009,No
4,1981,Mastercard,Debit,5433366978583845,2024-03-01,530,YES,2,19439,1997-01-01,2007,No
3257,870,Visa,Debit,4073664438482773,2022-03-01,973,NO,1,30160,2003-06-01,2017,No
3626,870,Amex,Credit,349088998842560,2022-06-01,652,YES,2,0,2018-06-01,2018,No
1039,870,Visa,Debit,4701143570043786,2012-11-01,807,NO,1,28937,2004-02-01,2008,No
2080,16,Mastercard,Debit (Prepaid),5151149006132572,2020-05-01,636,NO,2,22,2005-03-01,2011,No
49,16,Mastercard,Debit,5289860104321083,2015-08-01,59,YES,2,1575,2004-01-01,2005,No
4964,16,Mastercard,Debit,5496658602251095,2020-12-01,962,YES,2,7562,2002-10-01,2011,No
4093,16,Mastercard,Debit,5571413073625472,2024-05-01,741,YES,2,17211,1999-08-01,2013,No
2979,16,Visa,Credit,4255418851751854,2010-06-01,361,NO,2,9500,2008-05-01,2010,No
3513,46,Mastercard,Debit,5718393085724653,2022-11-01,117,YES,2,24191,2011-06-01,2011,No
3732,46,Mastercard,Debit (Prepaid),5358119472579247,2023-03-01,129,YES,2,68,2005-07-01,2006,No
2925,46,Mastercard,Debit,5615933957470022,2020-02-01,432,YES,2,8037,2007-05-01,2010,No
1167,46,Mastercard,Debit (Prepaid),5310685272979011,2018-02-01,830,YES,2,97,2009-02-01,2015,No
450,800,Mastercard,Debit,5198251438400161,2021-05-01,789,YES,1,15555,2020-01-01,2020,No
2759,800,Mastercard,Debit,5306340091674907,2016-05-01,523,YES,1,18242,2016-04-01,2016,No
1779,800,Visa,Debit (Prepaid),4338828980282998,2021-12-01,148,YES,2,62,2020-02-01,2020,No
754,800,Visa,Debit,4430018858326722,2022-12-01,451,NO,1,16715,2020-01-01,2020,No
1479,1968,Mastercard,Debit (Prepaid),5439358068470043,2020-02-01,309,YES,1,46,2020-02-01,2020,No
1298,697,Mastercard,Debit,5139001522381220,2021-04-01,740,YES,2,20195,2012-02-01,2012,No
3640,697,Mastercard,Debit,5420521698473433,2019-07-01,257,YES,2,39818,2019-06-01,2019,No
3074,697,Visa,Debit,4873407892539448,2018-09-01,423,YES,2,33736,2010-05-01,2010,No
4239,1269,Mastercard,Debit,5205177909482379,2011-11-01,911,YES,2,17850,2008-08-01,2008,No
4147,1269,Amex,Credit,324624221959001,2021-02-01,846,YES,2,11300,2005-08-01,2008,No
3075,1782,Visa,Debit,4853013168432421,2015-09-01,554,NO,2,1981,2010-05-01,2014,No
4289,1782,Mastercard,Debit,5770027992115355,2024-07-01,811,YES,1,15695,2009-08-01,2010,No
2172,1782,Mastercard,Debit,5305462513282842,2014-06-01,605,YES,2,23475,2008-03-01,2011,No
5366,1977,Mastercard,Credit,5656749855983523,2017-06-01,315,YES,1,12900,2001-11-01,2011,No
2673,1977,Mastercard,Debit (Prepaid),5755720451424427,2021-02-01,988,YES,1,91,2011-04-01,2011,No
965,1977,Mastercard,Debit,5833925436440570,2022-10-01,344,YES,2,15341,1999-02-01,2014,No
4763,1734,Mastercard,Debit,5116904368864992,2015-06-01,698,YES,2,42116,2010-09-01,2011,No
451,1734,Mastercard,Debit,5945680972992846,2020-01-01,843,NO,2,39312,2020-01-01,2020,No
3300,1913,Visa,Debit,4082503635321960,2008-04-01,947,NO,2,21370,2005-06-01,2010,No
5226,1913,Amex,Credit,356204311290241,2022-12-01,312,YES,2,16700,2011-10-01,2011,No
5477,1913,Amex,Credit,356951210404599,2024-10-01,952,YES,1,17800,2007-11-01,2011,No
5877,1913,Mastercard,Credit,5697567028506344,2020-11-01,356,YES,2,16200,2007-12-01,2011,No
3084,1913,Amex,Credit,333504501414647,2020-12-01,276,YES,1,17700,2011-05-01,2013,No
13,858,Mastercard,Credit,5106045376475662,2021-03-01,686,YES,1,14600,2000-01-01,2012,No
4735,858,Visa,Credit,4899127312611091,2024-07-01,490,YES,2,10700,2009-09-01,2011,No
2633,858,Mastercard,Debit (Prepaid),5241392304445807,2023-07-01,137,YES,1,89,2010-04-01,2010,No
4173,606,Mastercard,Debit,5691422356177731,2006-09-01,349,YES,3,11398,2006-08-01,2013,No
5925,1564,Mastercard,Credit,5272030426588008,2023-12-01,905,YES,2,8200,2008-12-01,2010,No
4240,1564,Mastercard,Credit,5399201189421219,2021-06-01,479,YES,1,6100,2008-08-01,2008,No
3514,1564,Mastercard,Debit,5158754138100901,2024-07-01,813,YES,1,15820,2011-06-01,2011,No
1480,1109,Mastercard,Debit,5607458054846909,2023-08-01,252,YES,2,9774,2020-02-01,2020,No
3136,1301,Visa,Debit,4199613929770276,2023-09-01,765,YES,1,22833,2013-05-01,2013,No
755,1301,Visa,Debit,4912898188628991,2022-11-01,446,YES,1,48502,2020-01-01,2020,No
2787,1301,Visa,Debit,4729953228374508,2022-07-01,461,YES,2,34888,2019-04-01,2019,No
4435,1301,Visa,Debit,4164595738782783,2019-08-01,90,NO,1,29503,2014-08-01,2014,No
378,1301,Mastercard,Debit,5036328460113700,2021-08-01,627,YES,2,19570,2019-01-01,2019,No
3189,1301,Mastercard,Debit,5975006425756630,2023-12-01,551,YES,1,22297,2017-05-01,2017,No
3595,1301,Visa,Debit,4420959167134444,2023-09-01,75,YES,1,20031,2015-06-01,2015,No
1481,1301,Mastercard,Debit,5016998590035219,2020-02-01,597,YES,2,30323,2020-02-01,2020,No
390,1301,Amex,Credit,308100975355379,2024-04-01,881,YES,1,19000,2020-01-01,2020,No
4065,1399,Mastercard,Debit,5835253444174486,2020-02-01,308,YES,1,18162,2018-07-01,2018,No
756,1399,Visa,Debit (Prepaid),4049734716799356,2020-12-01,662,YES,1,54,2020-01-01,2020,No
1482,1399,Mastercard,Credit,5314005209195975,2022-08-01,991,YES,1,8700,2020-02-01,2020,No
452,1399,Mastercard,Debit,5849554532579598,2021-05-01,767,YES,1,14295,2020-01-01,2020,No
5743,1775,Visa,Debit,4997798155113400,2024-11-01,545,NO,1,17620,2019-11-01,2019,No
344,1775,Mastercard,Debit,5309940542589432,2020-02-01,924,YES,2,17201,2015-01-01,2015,No
423,1775,Discover,Credit,6108413838069051,2021-08-01,894,YES,1,8300,2020-01-01,2020,No
5542,1673,Visa,Debit,4251102360489444,2023-08-01,439,YES,2,17853,2008-11-01,2011,No
2777,1673,Mastercard,Debit,5557372707231204,2024-12-01,434,YES,1,10794,2018-04-01,2018,No
5598,1673,Mastercard,Debit,5865546237246039,2019-12-01,155,YES,1,15832,2010-11-01,2011,No
3759,1957,Mastercard,Debit (Prepaid),5878511318941183,2006-10-01,699,YES,1,26,2006-07-01,2019,No
5483,1957,Mastercard,Credit,5825403139414547,2013-05-01,531,YES,2,16300,2007-11-01,2009,No
453,1033,Mastercard,Debit,5407870927189092,2024-10-01,228,YES,2,14836,2020-01-01,2020,No
454,1033,Mastercard,Debit,5089025651729124,2024-07-01,464,YES,2,13972,2020-01-01,2020,No
3564,1024,Mastercard,Debit,5847313041147612,2024-06-01,574,YES,1,33103,2013-06-01,2013,No
4241,1024,Mastercard,Debit,5454341430423098,2023-09-01,247,YES,1,20847,2008-08-01,2010,No
5268,1024,Mastercard,Debit,5183724144988670,2013-11-01,569,YES,1,31807,2013-10-01,2013,No
1006,1024,Visa,Credit,4903105068681962,2024-03-01,274,YES,1,16100,2002-02-01,2014,No
2825,1441,Mastercard,Debit,5370803294413435,2021-07-01,851,YES,1,28894,2002-05-01,2011,No
1007,1441,Visa,Debit (Prepaid),4129518763612024,2002-03-01,84,YES,1,61,2002-02-01,2009,No
4792,1441,Visa,Credit,4164752448797896,2023-02-01,24,YES,1,12500,2010-09-01,2012,No
2599,1103,Mastercard,Debit,5557896137687493,2023-06-01,598,YES,2,15409,2009-04-01,2010,No
4984,1103,Mastercard,Credit,5675172699563859,2023-08-01,294,YES,1,5300,2003-10-01,2012,No
2895,1103,Mastercard,Debit,5259283165298575,2016-12-01,403,YES,1,13469,2006-05-01,2009,No
455,431,Mastercard,Debit,5155446517379011,2020-05-01,719,YES,1,16524,2020-01-01,2020,No
456,431,Mastercard,Debit,5831064486667385,2020-01-01,570,NO,1,29526,2020-01-01,2020,No
1483,431,Mastercard,Debit,5157956439521808,2023-07-01,657,YES,1,16407,2020-02-01,2020,No
3378,165,Mastercard,Debit (Prepaid),5874195902667119,2023-04-01,206,YES,2,61,2008-06-01,2015,No
5146,165,Mastercard,Debit,5803563077451662,2020-11-01,827,YES,2,40628,2009-10-01,2014,No
2559,165,Mastercard,Debit,5283475217390040,2010-08-01,149,YES,2,24980,2008-04-01,2014,No
1484,353,Mastercard,Debit,5316882967513700,2020-05-01,122,YES,1,10290,2020-02-01,2020,No
5328,353,Mastercard,Debit (Prepaid),5962806753089588,2023-01-01,217,YES,1,84,2018-10-01,2018,No
2154,1758,Visa,Debit,4631099146168683,2018-12-01,597,YES,1,13725,2007-03-01,2014,No
4686,1758,Visa,Debit,4716755530325962,2024-12-01,821,YES,2,8278,2008-09-01,2010,No
3440,1758,Visa,Debit,4053406246662206,2020-09-01,491,YES,2,13514,2009-06-01,2018,No
2674,1758,Mastercard,Credit,5105518827174579,2024-11-01,883,YES,1,3800,2011-04-01,2011,No
2478,1266,Mastercard,Debit,5192370991764802,2024-10-01,603,YES,2,15119,2005-04-01,2011,No
457,1943,Mastercard,Debit (Prepaid),5182568921946800,2021-01-01,310,YES,1,81,2020-01-01,2020,No
458,1943,Mastercard,Debit,5394718113711366,2020-02-01,16,YES,1,34183,2020-01-01,2020,No
757,1943,Visa,Credit,4864430404023760,2022-07-01,534,YES,1,22200,2020-01-01,2020,No
1485,792,Mastercard,Debit,5124153601404702,2022-02-01,6,YES,1,15117,2020-02-01,2020,No
3491,792,Visa,Debit (Prepaid),4073696489940421,2020-04-01,274,YES,2,81,2010-06-01,2010,No
3249,1055,Mastercard,Debit,5476802835185783,2023-05-01,744,YES,2,1543,2003-06-01,2009,No
459,1159,Mastercard,Debit,5753359093924163,2024-09-01,795,YES,1,22821,2020-01-01,2020,No
1780,1159,Visa,Credit,4201957315957623,2023-01-01,619,YES,1,13200,2020-02-01,2020,No
460,1159,Mastercard,Debit,5786593463189278,2024-08-01,58,YES,1,16330,2020-01-01,2020,No
758,1159,Visa,Debit (Prepaid),4091173399720381,2020-01-01,916,NO,2,39,2020-01-01,2020,No
5484,1115,Mastercard,Credit,5345794459975216,2007-11-01,412,YES,2,6400,2007-11-01,2011,No
2809,1115,Visa,Credit,4897384992083944,2000-05-01,382,YES,1,3500,2000-05-01,2007,No
6138,1115,Visa,Debit,4171955938083789,2023-04-01,251,YES,1,12606,2018-12-01,2018,No
374,1115,Visa,Debit,4906405312400640,2023-02-01,579,YES,1,9921,2018-01-01,2018,No
4225,1115,Visa,Debit (Prepaid),4176098872817204,2022-05-01,661,YES,2,96,2007-08-01,2009,No
1014,1115,Mastercard,Debit,5412244076346677,2024-12-01,594,YES,1,18964,2003-02-01,2009,No
2526,38,Mastercard,Debit,5297260201877616,2024-01-01,580,YES,2,3711,2007-04-01,2013,No
1352,1027,Mastercard,Debit,5735792874705665,2023-03-01,748,NO,1,35279,2015-02-01,2015,No
5543,1027,Visa,Credit,4863498051032543,2020-07-01,593,YES,2,13800,2008-11-01,2015,No
3671,1027,Mastercard,Debit,5489970186857774,2022-02-01,7,YES,2,24215,2002-07-01,2007,No
5503,11,Visa,Credit,4508109473981620,2024-09-01,763,YES,1,19400,2007-11-01,2010,No
2096,11,Visa,Debit (Prepaid),4800041020887836,2020-06-01,59,YES,2,30,2005-03-01,2014,No
243,11,Visa,Debit,4144574679317199,2024-03-01,543,YES,2,17208,2010-01-01,2016,No
18,11,Mastercard,Credit,5919854740342964,2004-11-01,604,YES,2,18300,2001-01-01,2011,No
1336,11,Mastercard,Debit,5208447578218097,2021-09-01,126,YES,1,51012,2014-02-01,2014,No
189,11,Amex,Credit,320735955126194,2019-02-01,686,YES,1,15000,2009-01-01,2011,No
2910,871,Visa,Credit,4325807240930443,2018-04-01,642,YES,1,7600,2006-05-01,2009,No
2081,871,Mastercard,Debit,5672870607977288,2023-11-01,952,YES,2,8052,2005-03-01,2012,No
2082,871,Mastercard,Credit,5025018096886549,2024-07-01,783,YES,1,8600,2005-03-01,2007,No
5336,871,Mastercard,Debit,5125159184089047,2020-08-01,945,YES,2,20128,2019-10-01,2019,No
3831,871,Amex,Credit,339948848081416,2023-03-01,643,YES,1,9000,2008-07-01,2013,No
5645,871,Mastercard,Debit (Prepaid),5967922448022597,2020-10-01,849,YES,2,91,2011-11-01,2012,No
958,746,Amex,Credit,313387157322526,2024-12-01,961,YES,1,6800,1996-02-01,2009,No
3043,746,Mastercard,Debit (Prepaid),5287305063365339,2011-07-01,597,YES,1,93,2010-05-01,2010,No
2319,746,Visa,Credit,4511050153177271,2016-01-01,263,YES,2,9800,2013-03-01,2013,No
3492,746,Visa,Credit,4795565502176661,2021-01-01,731,YES,2,6700,2010-06-01,2011,No
108,1520,Visa,Credit,4515587053760939,2023-05-01,983,YES,1,9800,2006-01-01,2015,No
3329,1520,Visa,Debit,4185031026466058,2018-01-01,48,YES,2,24544,2006-06-01,2013,No
2956,1520,Mastercard,Debit,5835884730427367,2023-05-01,642,YES,1,22639,2008-05-01,2010,No
4033,1520,Discover,Credit,6113979959799077,2023-11-01,899,YES,1,1100,2015-07-01,2015,No
2715,1520,Mastercard,Debit (Prepaid),5139150904667380,2016-05-01,509,YES,1,86,2013-04-01,2013,No
2655,1372,Visa,Debit,4574373333053393,2020-08-01,742,YES,2,2330,2010-04-01,2011,No
1781,1372,Visa,Credit,4806267788873524,2020-08-01,289,YES,2,5900,2020-02-01,2020,No
5909,1799,Visa,Debit,4461391532392446,2020-02-01,981,YES,2,47372,2007-12-01,2008,No
3076,1799,Visa,Debit,4260012890373386,2022-07-01,447,NO,2,28127,2010-05-01,2010,No
4595,1799,Mastercard,Debit (Prepaid),5834771837829829,2010-03-01,553,YES,1,28,2006-09-01,2006,No
1782,1799,Visa,Debit,4955481558570019,2024-03-01,397,YES,2,62081,2020-02-01,2020,No
4806,1905,Amex,Credit,303639878430454,2022-11-01,807,YES,1,5800,2011-09-01,2011,No
3902,1905,Visa,Credit,4060113536623876,2016-07-01,408,YES,1,6700,2009-07-01,2009,No
2127,1905,Visa,Credit,4646061658785929,2015-02-01,856,YES,1,6700,2006-03-01,2012,No
5807,1905,Mastercard,Debit,5040622566272530,2022-07-01,87,YES,2,1424,2004-12-01,2012,No
1486,130,Mastercard,Debit (Prepaid),5214812311200288,2024-07-01,453,NO,1,58,2020-02-01,2020,No
3785,130,Visa,Credit,4996236791696784,2009-05-01,700,YES,2,19400,2006-07-01,2008,No
6020,130,Visa,Debit,4634979930026450,2012-05-01,897,YES,2,4052,2010-12-01,2013,No
2468,130,Visa,Credit,4437020876913493,2010-05-01,955,YES,2,9300,2004-04-01,2010,No
1783,1990,Visa,Credit,4862011857697370,2022-05-01,405,YES,1,9600,2020-02-01,2020,No
1487,1990,Mastercard,Debit,5702517198112781,2020-02-01,24,YES,1,16923,2020-02-01,2020,No
461,593,Mastercard,Credit,5659013286075924,2020-02-01,777,YES,1,7700,2020-01-01,2020,No
1488,540,Mastercard,Debit,5128972927503172,2022-07-01,466,YES,2,146,2020-02-01,2020,No
2997,1155,Mastercard,Debit,5677245240966697,2023-03-01,293,NO,1,12091,2009-05-01,2009,No
4596,1155,Mastercard,Debit,5854333169733349,2006-11-01,280,YES,2,11157,2006-09-01,2011,No
5784,1155,Visa,Credit,4986381278679951,2010-07-01,21,YES,2,7100,2002-12-01,2012,No
4319,1155,Mastercard,Debit,5718135133841307,2012-01-01,915,YES,1,7612,2010-08-01,2011,No
1328,1155,Visa,Credit,4973662128767227,2021-12-01,9,YES,2,6100,2013-02-01,2013,No
5941,663,Visa,Debit,4724986483917889,2023-07-01,384,YES,2,27706,2008-12-01,2008,No
2173,663,Mastercard,Debit (Prepaid),5651451840802358,2009-04-01,851,NO,2,45,2008-03-01,2009,No
975,663,Mastercard,Debit,5560330928676135,2021-05-01,732,NO,2,2046,2000-02-01,2008,No
4831,663,Mastercard,Credit,5078189663550754,2024-10-01,929,YES,1,17400,2012-09-01,2012,No
5926,663,Mastercard,Debit,5243545849930026,2020-05-01,648,YES,1,26231,2008-12-01,2008,No
3358,1987,Visa,Credit,4325487328684543,2009-02-01,692,YES,2,18300,2007-06-01,2010,No
3668,1987,Visa,Credit,4759642688252595,2016-05-01,644,YES,2,13900,2001-07-01,2014,No
3209,1484,Mastercard,Credit,5060071689988757,2022-08-01,113,YES,2,17200,1999-06-01,2013,No
5058,1484,Visa,Debit,4248867812400739,2023-06-01,619,YES,2,14217,2006-10-01,2012,No
2527,1484,Mastercard,Debit,5093901939500036,2024-03-01,472,YES,2,39533,2007-04-01,2016,No
4242,1484,Mastercard,Debit,5223300442168271,2023-04-01,262,YES,2,3141,2008-08-01,2013,No
2733,1484,Visa,Credit,4941415000431974,2022-11-01,50,YES,2,12800,2014-04-01,2014,No
4764,1484,Mastercard,Debit,5431173218728279,2020-01-01,187,NO,1,38342,2010-09-01,2010,No
462,417,Mastercard,Credit,5229402459571307,2020-01-01,704,YES,1,3000,2020-01-01,2020,No
1784,298,Visa,Debit,4858818886878485,2020-12-01,125,NO,1,16486,2020-02-01,2020,No
463,306,Mastercard,Debit,5540073375174446,2024-05-01,684,YES,2,28868,2020-01-01,2020,No
464,306,Mastercard,Debit,5289314952826819,2021-02-01,998,YES,1,51836,2020-01-01,2020,No
1785,607,Visa,Credit,4588933671536303,2021-09-01,748,YES,2,8900,2020-02-01,2020,No
1489,607,Mastercard,Credit,5674179618380471,2020-02-01,303,YES,1,9900,2020-02-01,2020,No
759,607,Visa,Debit,4913369105929873,2020-02-01,711,YES,1,22935,2020-01-01,2020,No
1786,607,Visa,Credit,4729324689482423,2023-10-01,582,YES,2,7900,2020-02-01,2020,No
6100,607,Mastercard,Debit,5076843052683212,2020-02-01,969,YES,1,17336,2014-12-01,2014,No
3981,1769,Visa,Debit,4130633556245301,2021-03-01,268,YES,2,20206,2011-07-01,2011,No
375,1769,Visa,Credit,4214195908881404,2023-10-01,598,YES,2,9900,2018-01-01,2018,No
295,1769,Mastercard,Debit (Prepaid),5928394327706854,2021-11-01,853,NO,1,78,2012-01-01,2012,No
5599,1769,Mastercard,Debit,5538135650340797,2023-05-01,623,YES,1,17335,2010-11-01,2010,No
43,1769,Visa,Credit,4088292829841504,2024-06-01,140,YES,1,9700,2003-01-01,2020,No
5820,698,Visa,Debit,4859980421504976,2021-06-01,971,NO,2,25048,2004-12-01,2010,No
2332,698,Visa,Debit,4401743622113558,2014-12-01,322,YES,1,25214,2014-03-01,2014,No
1490,698,Mastercard,Debit,5568521915813745,2023-04-01,226,YES,1,33580,2020-02-01,2020,No
2286,896,Visa,Debit,4851242738517632,2013-04-01,684,NO,2,1952,2011-03-01,2011,No
3882,1975,Mastercard,Debit,5059388151009778,2023-05-01,996,YES,1,18491,2009-07-01,2011,No
4336,1975,Visa,Credit,4822550416239709,2013-02-01,509,YES,1,9800,2010-08-01,2014,No
5957,1975,Mastercard,Credit,5320022308833354,2021-12-01,92,YES,1,0,2009-12-01,2010,No
267,645,Mastercard,Debit,5097891088528736,2023-09-01,447,YES,1,5857,2011-01-01,2012,No
5094,645,Visa,Debit,4459776057093772,2020-06-01,869,YES,2,10366,2007-10-01,2014,No
2469,645,Visa,Debit,4017542226763671,2024-01-01,109,YES,1,10161,2004-04-01,2008,No
68,645,Mastercard,Debit,5148390223991031,2021-04-01,316,YES,2,9297,2005-01-01,2012,No
3703,645,Visa,Debit,4898934131827425,2021-09-01,199,YES,1,12434,2003-07-01,2012,No
5600,227,Mastercard,Debit,5943373604505748,2020-04-01,300,YES,2,29973,2010-11-01,2010,No
4886,227,Visa,Debit,4284210826984108,2020-02-01,154,YES,2,25330,2015-09-01,2015,No
2512,227,Visa,Debit,4093850742287208,2020-04-01,286,YES,2,52609,2006-04-01,2010,No
5867,227,Visa,Credit,4329687142518026,2020-10-01,827,YES,1,25200,2006-12-01,2016,No
5750,84,Visa,Debit,4744876175071543,2022-11-01,747,YES,1,11832,1996-12-01,2007,No
2580,84,Visa,Credit,4152829240073093,2016-08-01,446,YES,1,5400,2008-04-01,2013,No
3417,84,Mastercard,Debit,5754695413159461,2024-01-01,939,NO,1,3384,2009-06-01,2009,No
3543,1684,Mastercard,Debit,5287533090911331,2014-04-01,946,YES,1,13756,2012-06-01,2012,No
94,1684,Mastercard,Debit,5761884540845430,2022-06-01,312,YES,1,9263,2006-01-01,2010,No
2723,1684,Mastercard,Debit,5903499521440697,2024-12-01,779,YES,1,16899,2014-04-01,2014,No
3278,1684,Visa,Credit,4814691024249332,2022-01-01,424,YES,1,5700,2004-06-01,2012,No
2140,1684,Mastercard,Debit (Prepaid),5955075527372953,2021-05-01,513,YES,1,46,2007-03-01,2012,No
1491,745,Mastercard,Credit,5953949146709597,2024-01-01,474,YES,2,11400,2020-02-01,2020,No
5646,1508,Mastercard,Debit (Prepaid),5868862947419305,2022-08-01,245,YES,1,95,2011-11-01,2011,No
1108,1508,Mastercard,Credit,5418163465826338,2023-06-01,559,YES,2,10700,2007-02-01,2015,No
3508,1508,Amex,Credit,377302862567108,2024-02-01,524,YES,1,8700,2011-06-01,2011,No
3279,1508,Visa,Debit,4609477454357089,2022-01-01,347,YES,2,12150,2004-06-01,2008,No
3617,1158,Discover,Credit,6617202891382002,2019-03-01,499,YES,1,7800,2017-06-01,2017,No
1329,1158,Visa,Debit,4863697166227070,2013-10-01,748,NO,1,13761,2013-02-01,2013,No
3946,1427,Visa,Debit,4525977155603081,2020-06-01,662,YES,2,45377,2010-07-01,2011,No
465,352,Mastercard,Debit,5168144985829715,2020-01-01,454,YES,1,18091,2020-01-01,2020,No
466,352,Mastercard,Debit,5081154452848669,2022-12-01,211,YES,1,14514,2020-01-01,2020,No
1492,1948,Mastercard,Credit,5540056584502163,2022-03-01,749,YES,1,15900,2020-02-01,2020,No
760,1948,Visa,Credit,4089244507142221,2020-12-01,999,YES,1,13000,2020-01-01,2020,No
761,1948,Visa,Debit,4084435358903514,2021-09-01,778,YES,2,17905,2020-01-01,2020,No
5624,724,Visa,Credit,4015255845214445,2022-07-01,244,YES,2,7000,2010-11-01,2011,No
